nodes,guardians,threshold,fdkgPercentage,tallierRetPct,tallierNewPct,successRate
10,7,2,0.5,0.7,0,0.997
10,7,2,0.5,0.9,0,1
10,7,2,0.6,0.5,0,0.999
10,7,2,0.6,0.7,0,1
10,7,2,0.6,0.9,0,1
10,7,2,0.7,0.5,0,0.994
10,7,2,0.7,0.7,0,1
10,7,2,0.7,0.9,0,1
10,7,2,0.8,0.5,0,1
10,7,2,0.8,0.7,0,1
10,7,2,0.8,0.9,0,1
10,7,2,0.9,0.5,0,1
10,7,2,0.9,0.7,0,1
10,7,2,0.9,0.9,0,1
10,7,2,1,0.5,0,1
10,7,2,1,0.7,0,1
10,7,2,1,0.9,0,1
10,7,3,0.2,0.5,0,0
10,7,3,0.2,0.7,0,0
10,7,3,0.2,0.9,0,0
10,7,3,0.3,0.5,0,0
10,7,3,0.3,0.7,0,0.806
10,7,3,0.3,0.9,0,0.822
10,7,3,0.4,0.5,0,0.639
10,7,3,0.4,0.7,0,0.625
10,7,3,0.4,0.9,0,0.991
10,7,3,0.5,0.5,0,0.49
10,7,3,0.5,0.7,0,0.971
10,7,3,0.5,0.9,0,0.997
10,7,3,0.6,0.5,0,0.949
10,7,3,0.6,0.7,0,0.998
10,7,3,0.6,0.9,0,1
10,7,3,0.7,0.5,0,0.947
10,7,3,0.7,0.7,0,1
10,7,3,0.7,0.9,0,1
10,7,3,0.8,0.5,0,0.999
10,7,3,0.8,0.7,0,1
10,7,3,0.8,0.9,0,1
10,7,3,0.9,0.5,0,1
10,7,3,0.9,0.7,0,1
10,7,3,0.9,0.9,0,1
10,7,3,1,0.5,0,1
10,7,3,1,0.7,0,1
10,7,3,1,0.9,0,1
10,7,4,0.2,0.5,0,0
10,7,4,0.2,0.7,0,0
10,7,4,0.2,0.9,0,0
10,7,4,0.3,0.5,0,0
10,7,4,0.3,0.7,0,0.364
10,7,4,0.3,0.9,0,0.375
10,7,4,0.4,0.5,0,0.135
10,7,4,0.4,0.7,0,0.128
10,7,4,0.4,0.9,0,0.897
10,7,4,0.5,0.5,0,0.049
10,7,4,0.5,0.7,0,0.82
10,7,4,0.5,0.9,0,0.987
10,7,4,0.6,0.5,0,0.697
10,7,4,0.6,0.7,0,0.988
10,7,4,0.6,0.9,0,0.999
10,7,4,0.7,0.5,0,0.63
10,7,4,0.7,0.7,0,0.984
10,7,4,0.7,0.9,0,1
10,7,4,0.8,0.5,0,0.978
10,7,4,0.8,0.7,0,1
10,7,4,0.8,0.9,0,1
10,7,4,0.9,0.5,0,0.965
10,7,4,0.9,0.7,0,1
10,7,4,0.9,0.9,0,1
10,7,4,1,0.5,0,0.999
10,7,4,1,0.7,0,1
10,7,4,1,0.9,0,1
10,7,5,0.2,0.5,0,0
10,7,5,0.2,0.7,0,0
10,7,5,0.2,0.9,0,0
10,7,5,0.3,0.5,0,0
10,7,5,0.3,0.7,0,0
10,7,5,0.3,0.9,0,0
10,7,5,0.4,0.5,0,0
10,7,5,0.4,0.7,0,0
10,7,5,0.4,0.9,0,0.611
10,7,5,0.5,0.5,0,0
10,7,5,0.5,0.7,0,0.368
10,7,5,0.5,0.9,0,0.95
10,7,5,0.6,0.5,0,0.204
