nodes,guardians,threshold,fdkgPercentage,tallierRetPct,tallierNewPct,successRate
10,6,2,0.5,0.7,0.05,0.872
10,6,2,0.5,0.8,0.05,0.974
10,6,2,0.5,0.9,0.05,0.987
10,6,2,0.5,1,0.05,1
10,6,2,0.75,0.5,0.05,0.817
10,6,2,0.75,0.6,0.05,0.98
10,6,2,0.75,0.7,0.05,0.969
10,6,2,0.75,0.8,0.05,0.997
10,6,2,0.75,0.9,0.05,1
10,6,2,0.75,1,0.05,1
10,6,2,1,0.5,0.05,0.996
10,6,2,1,0.6,0.05,1
10,6,2,1,0.7,0.05,1
10,6,2,1,0.8,0.05,1
10,6,2,1,0.9,0.05,1
10,6,2,1,1,0.05,1
10,6,3,0.1,0.5,0.05,0
10,6,3,0.1,0.6,0.05,0
10,6,3,0.1,0.7,0.05,0
10,6,3,0.1,0.8,0.05,0
10,6,3,0.1,0.9,0.05,0
10,6,3,0.1,1,0.05,1
10,6,3,0.25,0.5,0.05,0
10,6,3,0.25,0.6,0.05,0
10,6,3,0.25,0.7,0.05,0
10,6,3,0.25,0.8,0.05,0
10,6,3,0.25,0.9,0.05,0
10,6,3,0.25,1,0.05,1
10,6,3,0.5,0.5,0.05,0
10,6,3,0.5,0.6,0.05,0.328
10,6,3,0.5,0.7,0.05,0.332
10,6,3,0.5,0.8,0.05,0.766
10,6,3,0.5,0.9,0.05,0.753
10,6,3,0.5,1,0.05,1
10,6,3,0.75,0.5,0.05,0.206
10,6,3,0.75,0.6,0.05,0.633
10,6,3,0.75,0.7,0.05,0.661
10,6,3,0.75,0.8,0.05,0.937
10,6,3,0.75,0.9,0.05,0.992
10,6,3,0.75,1,0.05,1
10,6,3,1,0.5,0.05,0.819
10,6,3,1,0.6,0.05,0.984
10,6,3,1,0.7,0.05,1
10,6,3,1,0.8,0.05,1
10,6,3,1,0.9,0.05,1
10,6,3,1,1,0.05,1
10,6,4,0.1,0.5,0.05,0
10,6,4,0.1,0.6,0.05,0
10,6,4,0.1,0.7,0.05,0
10,6,4,0.1,0.8,0.05,0
10,6,4,0.1,0.9,0.05,0
10,6,4,0.1,1,0.05,1
10,6,4,0.25,0.5,0.05,0
10,6,4,0.25,0.6,0.05,0
10,6,4,0.25,0.7,0.05,0
10,6,4,0.25,0.8,0.05,0
10,6,4,0.25,0.9,0.05,0
10,6,4,0.25,1,0.05,1
10,6,4,0.5,0.5,0.05,0
10,6,4,0.5,0.6,0.05,0
10,6,4,0.5,0.7,0.05,0
10,6,4,0.5,0.8,0.05,0.247
10,6,4,0.5,0.9,0.05,0.247
10,6,4,0.5,1,0.05,1
10,6,4,0.75,0.5,0.05,0
10,6,4,0.75,0.6,0.05,0.132
10,6,4,0.75,0.7,0.05,0.12
10,6,4,0.75,0.8,0.05,0.494
10,6,4,0.75,0.9,0.05,0.846
10,6,4,0.75,1,0.05,1
10,6,4,1,0.5,0.05,0.233
10,6,4,1,0.6,0.05,0.675
10,6,4,1,0.7,0.05,0.967
10,6,4,1,0.8,0.05,1
10,6,4,1,0.9,0.05,1
10,6,4,1,1,0.05,1
10,6,5,0.1,0.5,0.05,0
10,6,5,0.1,0.6,0.05,0
10,6,5,0.1,0.7,0.05,0
10,6,5,0.1,0.8,0.05,0
10,6,5,0.1,0.9,0.05,0
10,6,5,0.1,1,0.05,1
10,6,5,0.25,0.5,0.05,0
10,6,5,0.25,0.6,0.05,0
10,6,5,0.25,0.7,0.05,0
10,6,5,0.25,0.8,0.05,0
10,6,5,0.25,0.9,0.05,0
10,6,5,0.25,1,0.05,1
10,6,5,0.5,0.5,0.05,0
10,6,5,0.5,0.6,0.05,0
10,6,5,0.5,0.7,0.05,0
10,6,5,0.5,0.8,0.05,0
10,6,5,0.5,0.9,0.05,0
10,6,5,0.5,1,0.05,1
10,6,5,0.75,0.5,0.05,0
10,6,5,0.75,0.6,0.05,0
10,6,5,0.75,0.7,0.05,0
10,6,5,0.75,0.8,0.05,0.056
10,6,5,0.75,0.9,0.05,0.382
10,6,5,0.75,1,0.05,1
10,6,5,1,0.5,0.05,0.006
10,6,5,1,0.6,0.05,0.073
10,6,5,1,0.7,0.05,0.433
10,6,5,1,0.8,0.05,0.905
10,6,5,1,0.9,0.05,1
10,6,5,1,1,0.05,1
10,6,6,0.1,0.5,0.05,0
10,6,6,0.1,0.6,0.05,0
10,6,6,0.1,0.7,0.05,0
10,6,6,0.1,0.8,0.05,0
10,6,6,0.1,0.9,0.05,0
10,6,6,0.1,1,0.05,1
10,6,6,0.25,0.5,0.05,0
10,6,6,0.25,0.6,0.05,0
10,6,6,0.25,0.7,0.05,0
10,6,6,0.25,0.8,0.05,0
10,6,6,0.25,0.9,0.05,0
10,6,6,0.25,1,0.05,1
10,6,6,0.5,0.5,0.05,0
10,6,6,0.5,0.6,0.05,0
10,6,6,0.5,0.7,0.05,0
10,6,6,0.5,0.8,0.05,0
10,6,6,0.5,0.9,0.05,0
10,6,6,0.5,1,0.05,1
10,6,6,0.75,0.5,0.05,0
10,6,6,0.75,0.6,0.05,0
10,6,6,0.75,0.7,0.05,0
10,6,6,0.75,0.8,0.05,0
10,6,6,0.75,0.9,0.05,0.041
10,6,6,0.75,1,0.05,1
10,6,6,1,0.5,0.05,0
10,6,6,1,0.6,0.05,0
10,6,6,1,0.7,0.05,0.01
10,6,6,1,0.8,0.05,0.232
10,6,6,1,0.9,0.05,0.745
10,6,6,1,1,0.05,1
10,7,1,0.1,0.5,0.05,0
10,7,1,0.1,0.6,0.05,0
10,7,1,0.1,0.7,0.05,0
10,7,1,0.1,0.8,0.05,0
10,7,1,0.1,0.9,0.05,0
10,7,1,0.1,1,0.05,1
10,7,1,0.25,0.5,0.05,0.845
10,7,1,0.25,0.6,0.05,0.845
10,7,1,0.25,0.7,0.05,0.859
10,7,1,0.25,0.8,0.05,0.851
10,7,1,0.25,0.9,0.05,0.851
10,7,1,0.25,1,0.05,1
10,7,1,0.5,0.5,0.05,0.985
10,7,1,0.5,0.6,0.05,1
10,7,1,0.5,0.7,0.05,1
10,7,1,0.5,0.8,0.05,1
